fecha,año,mes,dia,dia_semana,dia_del_año,temp_media,temp_maxima,temp_minima,precipitacion_mm,humedad_relativa,velocidad_viento,presion_hpa,nubosidad_oktas,tipo_dia
2024-01-05,2024,1,5,4,5,21.6,27.7,14.5,0.0,47.4,5.5,862.6,2.0,Despejado
2024-01-06,2024,1,6,5,6,22.8,29.7,16.0,1.3,52.3,16.7,863.8,7.0,Llovizna
2024-01-07,2024,1,7,6,7,21.8,28.7,16.7,0.0,54.0,11.1,863.5,1.0,Despejado
2024-01-08,2024,1,8,0,8,18.9,25.2,11.0,0.0,62.7,15.9,865.6,2.0,Despejado
2024-01-09,2024,1,9,1,9,18.0,23.3,13.4,0.0,63.9,38.9,867.2,2.0,Despejado
2024-01-10,2024,1,10,2,10,22.8,26.9,18.1,0.0,46.5,12.2,866.0,0.0,Despejado
2024-01-11,2024,1,11,3,11,18.9,23.4,11.2,0.0,55.7,23.6,863.2,1.0,Despejado
2024-01-12,2024,1,12,4,12,23.9,30.2,16.5,0.0,46.7,6.5,864.7,1.0,Despejado
2024-01-13,2024,1,13,5,13,22.0,28.5,16.7,0.0,52.3,18.3,862.7,0.0,Despejado
2024-01-14,2024,1,14,6,14,17.2,21.6,10.7,0.0,49.1,8.0,867.2,1.0,Despejado
2024-01-15,2024,1,15,0,15,24.9,29.9,19.8,0.0,52.2,9.0,863.8,2.0,Despejado
2024-01-16,2024,1,16,1,16,20.6,24.4,15.1,0.0,59.4,11.7,864.2,2.0,Despejado
2024-01-17,2024,1,17,2,17,20.5,25.5,13.3,0.0,63.9,4.6,865.2,3.0,Despejado
2024-01-18,2024,1,18,3,18,19.3,23.6,11.5,0.0,58.8,17.9,866.4,0.0,Despejado
2024-01-19,2024,1,19,4,19,21.5,26.2,16.3,0.0,59.1,4.0,863.7,1.0,Despejado
2024-01-20,2024,1,20,5,20,18.8,25.7,13.4,0.0,54.6,23.7,864.3,2.0,Despejado
2024-01-21,2024,1,21,6,21,18.9,25.8,14.2,0.0,61.9,8.8,866.3,2.0,Despejado
2024-01-22,2024,1,22,0,22,21.1,25.3,13.4,0.0,61.5,12.8,864.4,2.0,Despejado
2024-01-23,2024,1,23,1,23,17.7,22.0,13.5,0.0,52.8,9.1,865.7,1.0,Despejado
2024-01-24,2024,1,24,2,24,21.3,27.9,15.8,0.0,59.7,5.0,861.1,2.0,Despejado
2024-01-25,2024,1,25,3,25,19.4,23.7,14.3,0.0,59.2,12.2,865.1,1.0,Despejado
2024-01-26,2024,1,26,4,26,21.4,25.3,14.1,0.0,50.0,7.8,863.7,0.0,Despejado
2024-01-27,2024,1,27,5,27,19.6,24.8,14.3,0.0,55.3,6.3,864.2,2.0,Despejado
2024-01-28,2024,1,28,6,28,20.8,25.2,13.8,0.0,52.7,25.3,865.9,3.0,Despejado
2024-01-29,2024,1,29,0,29,21.9,27.2,17.4,0.0,48.6,16.3,865.9,1.0,Despejado
2024-01-30,2024,1,30,1,30,16.2,22.5,11.5,0.0,54.0,20.4,868.1,3.0,Despejado
2024-01-31,2024,1,31,2,31,20.6,26.1,13.3,0.0,56.8,14.2,864.4,0.0,Despejado
2024-02-01,2024,2,1,3,32,24.5,31.0,18.2,0.0,56.2,4.7,861.4,2.0,Despejado
2024-02-02,2024,2,2,4,33,20.8,27.6,14.6,0.0,63.3,16.7,865.6,0.0,Despejado
2024-02-03,2024,2,3,5,34,22.6,29.2,16.7,0.0,54.6,9.7,865.7,1.0,Despejado
2024-02-04,2024,2,4,6,35,16.9,20.8,9.5,0.0,59.2,14.8,867.0,1.0,Despejado
2024-02-05,2024,2,5,0,36,19.0,23.5,11.8,0.0,56.4,5.6,864.1,3.0,Despejado
2024-02-06,2024,2,6,1,37,22.7,29.6,16.1,0.0,50.9,7.9,865.8,0.0,Despejado
2024-02-07,2024,2,7,2,38,25.4,31.2,20.6,0.0,47.8,10.7,863.4,1.0,Despejado
2024-02-08,2024,2,8,3,39,19.3,22.9,11.7,0.0,60.4,10.5,868.1,2.0,Despejado
2024-02-09,2024,2,9,4,40,20.4,25.5,13.8,0.0,57.0,16.7,864.3,1.0,Despejado
2024-02-10,2024,2,10,5,41,23.2,29.8,15.6,0.0,46.6,13.9,862.6,3.0,Despejado
2024-02-11,2024,2,11,6,42,20.2,26.9,13.2,0.0,56.8,6.1,866.2,2.0,Despejado
2024-02-12,2024,2,12,0,43,17.6,21.2,9.9,0.0,66.7,5.4,865.0,2.0,Despejado
2024-02-13,2024,2,13,1,44,23.6,28.7,17.8,0.0,53.1,15.7,863.9,3.0,Despejado
2024-02-14,2024,2,14,2,45,20.5,24.0,14.5,0.0,57.6,7.0,863.1,0.0,Despejado
2024-02-15,2024,2,15,3,46,18.6,24.0,13.7,0.0,56.5,8.9,864.1,0.0,Despejado
2024-02-16,2024,2,16,4,47,22.1,28.4,17.8,0.0,57.2,8.7,862.0,2.0,Despejado
2024-02-17,2024,2,17,5,48,21.7,25.3,13.9,0.0,58.3,6.3,865.5,2.0,Despejado
2024-02-18,2024,2,18,6,49,25.3,30.7,19.2,0.0,52.5,11.1,861.5,1.0,Despejado
2024-02-19,2024,2,19,0,50,22.8,26.9,16.0,0.0,52.3,7.5,864.2,1.0,Despejado
2024-02-20,2024,2,20,1,51,21.8,28.0,15.4,0.0,51.1,7.5,865.5,3.0,Despejado
2024-02-21,2024,2,21,2,52,21.7,28.6,17.6,0.0,54.1,31.9,864.8,1.0,Despejado
2024-02-22,2024,2,22,3,53,22.3,28.8,15.9,0.0,53.8,12.0,864.1,2.0,Despejado
2024-02-23,2024,2,23,4,54,20.1,26.4,16.0,0.0,59.4,8.5,865.8,1.0,Despejado
2024-02-24,2024,2,24,5,55,19.2,25.1,14.0,0.0,58.3,14.4,865.6,3.0,Despejado
2024-02-25,2024,2,25,6,56,22.1,26.5,14.6,0.0,56.5,14.5,862.7,0.0,Despejado
2024-02-26,2024,2,26,0,57,17.5,22.6,12.0,0.0,63.6,14.7,867.9,1.0,Despejado
2024-02-27,2024,2,27,1,58,23.5,28.0,17.9,0.0,53.0,15.0,862.8,0.0,Despejado
2024-02-28,2024,2,28,2,59,24.5,28.6,18.2,0.0,53.4,14.0,861.8,2.0,Despejado
2024-02-29,2024,2,29,3,60,21.6,28.1,16.7,0.0,57.0,13.7,864.9,0.0,Despejado
2024-03-01,2024,3,1,4,61,24.4,29.5,17.8,0.0,58.8,17.8,863.2,3.0,Despejado
2024-03-02,2024,3,2,5,62,20.5,24.1,14.0,0.0,55.6,10.9,866.7,2.0,Despejado
2024-03-03,2024,3,3,6,63,23.9,29.9,17.7,0.0,63.2,6.3,862.7,3.0,Despejado
2024-03-04,2024,3,4,0,64,20.7,25.4,13.9,0.0,58.8,6.3,862.7,1.0,Despejado
2024-03-05,2024,3,5,1,65,25.8,32.0,19.5,0.0,66.8,11.7,862.8,0.0,Despejado
2024-03-06,2024,3,6,2,66,21.3,26.5,16.4,0.0,64.6,2.1,864.3,3.0,Despejado
2024-03-07,2024,3,7,3,67,24.7,31.7,19.6,0.0,59.7,7.5,863.8,2.0,Despejado
2024-03-08,2024,3,8,4,68,24.7,30.9,20.7,0.0,63.1,14.1,862.6,2.0,Despejado
2024-03-09,2024,3,9,5,69,20.8,25.2,15.4,0.0,62.1,1.3,864.0,2.0,Despejado
2024-03-10,2024,3,10,6,70,28.6,34.7,24.1,0.0,55.0,9.4,860.4,1.0,Despejado
2024-03-11,2024,3,11,0,71,25.0,28.6,18.1,0.0,56.7,6.4,860.9,1.0,Despejado
2024-03-12,2024,3,12,1,72,25.3,31.4,21.0,0.0,52.4,0.5,864.9,3.0,Despejado
2024-03-13,2024,3,13,2,73,17.9,23.2,10.9,0.0,59.3,4.9,865.5,3.0,Despejado
2024-03-14,2024,3,14,3,74,25.7,30.2,19.4,0.0,58.5,11.2,862.4,2.0,Despejado
2024-03-15,2024,3,15,4,75,23.7,29.9,16.2,0.0,49.2,2.6,862.9,2.0,Despejado
2024-03-16,2024,3,16,5,76,24.6,28.7,18.7,0.0,56.1,4.5,862.5,1.0,Despejado
2024-03-17,2024,3,17,6,77,25.8,32.6,20.2,0.0,58.0,18.1,862.9,0.0,Despejado
2024-03-18,2024,3,18,0,78,26.0,30.2,21.0,0.0,60.1,11.7,863.5,1.0,Despejado
2024-03-19,2024,3,19,1,79,19.5,23.3,14.5,0.0,64.6,19.5,865.4,0.0,Despejado
2024-03-20,2024,3,20,2,80,23.0,29.0,15.7,0.0,57.6,7.1,865.4,1.0,Despejado
2024-03-21,2024,3,21,3,81,28.7,32.7,22.8,0.0,53.6,1.2,859.8,1.0,Despejado
2024-03-22,2024,3,22,4,82,25.4,31.0,19.5,2.4,55.5,7.2,861.2,7.0,Llovizna
2024-03-23,2024,3,23,5,83,24.5,30.7,16.8,0.0,56.3,4.1,863.4,1.0,Despejado
2024-03-24,2024,3,24,6,84,24.7,31.1,16.9,0.0,59.2,9.6,863.1,3.0,Despejado
2024-03-25,2024,3,25,0,85,24.3,31.0,18.9,0.0,48.7,4.8,865.1,1.0,Despejado
2024-03-26,2024,3,26,1,86,17.6,21.6,12.4,0.0,62.3,9.8,865.1,1.0,Despejado
2024-03-27,2024,3,27,2,87,23.2,29.4,16.3,0.0,60.2,9.3,863.5,3.0,Despejado
2024-03-28,2024,3,28,3,88,20.2,24.7,16.2,0.0,57.1,18.9,864.5,2.0,Despejado
2024-03-29,2024,3,29,4,89,23.8,29.1,18.6,0.0,66.0,19.7,863.3,2.0,Despejado
2024-03-30,2024,3,30,5,90,25.9,31.7,20.0,0.0,54.0,1.4,861.9,1.0,Despejado
2024-03-31,2024,3,31,6,91,22.0,27.6,15.0,0.0,62.9,1.4,864.0,2.0,Despejado
2024-04-01,2024,4,1,0,92,27.8,33.6,23.4,0.0,56.7,10.8,860.3,1.0,Despejado
2024-04-02,2024,4,2,1,93,28.4,34.1,21.1,0.0,52.0,28.6,861.2,3.0,Despejado
2024-04-03,2024,4,3,2,94,24.9,28.5,19.7,0.0,59.3,1.7,864.6,2.0,Despejado
2024-04-04,2024,4,4,3,95,21.2,25.2,14.7,0.0,64.8,8.4,863.4,1.0,Despejado
2024-04-05,2024,4,5,4,96,22.9,28.4,15.6,0.0,57.9,2.9,863.7,2.0,Despejado
2024-04-06,2024,4,6,5,97,23.6,29.7,17.0,0.0,66.3,9.0,861.4,2.0,Despejado
2024-04-07,2024,4,7,6,98,26.2,32.7,18.2,0.0,54.0,40.3,863.5,2.0,Despejado
2024-04-08,2024,4,8,0,99,28.0,34.2,23.5,0.0,52.2,10.4,861.2,2.0,Despejado
2024-04-09,2024,4,9,1,100,22.8,28.5,18.3,0.0,62.7,2.2,861.8,0.0,Despejado
2024-04-10,2024,4,10,2,101,27.7,34.0,23.4,0.0,58.1,3.5,860.2,3.0,Despejado
2024-04-11,2024,4,11,3,102,22.0,28.8,16.3,0.0,55.4,4.2,865.3,3.0,Despejado
2024-04-12,2024,4,12,4,103,29.0,33.1,23.0,0.0,53.6,3.1,859.8,1.0,Despejado
2024-04-13,2024,4,13,5,104,25.5,31.8,21.0,0.0,65.3,0.6,863.6,0.0,Despejado
2024-04-14,2024,4,14,6,105,26.2,31.0,18.8,0.0,59.7,2.9,859.2,2.0,Despejado
2024-04-15,2024,4,15,0,106,23.0,27.7,17.8,0.0,60.9,15.0,864.5,2.0,Despejado
2024-04-16,2024,4,16,1,107,20.8,25.4,13.0,0.0,57.3,0.5,863.2,1.0,Despejado
2024-04-17,2024,4,17,2,108,28.4,32.1,22.0,0.5,56.9,11.0,862.2,8.0,Llovizna
2024-04-18,2024,4,18,3,109,20.7,27.1,13.1,0.0,64.0,11.5,863.1,2.0,Despejado
2024-04-19,2024,4,19,4,110,24.2,30.7,17.2,2.1,62.6,7.1,861.9,8.0,Llovizna
2024-04-20,2024,4,20,5,111,25.1,31.2,20.7,0.0,51.7,2.6,862.5,2.0,Despejado
2024-04-21,2024,4,21,6,112,26.5,32.8,21.9,0.0,55.3,22.4,861.7,1.0,Despejado
2024-04-22,2024,4,22,0,113,26.1,32.2,21.6,0.0,55.1,1.8,864.0,2.0,Despejado
2024-04-23,2024,4,23,1,114,23.7,27.7,18.8,0.0,55.2,11.5,864.5,0.0,Despejado
2024-04-24,2024,4,24,2,115,28.2,34.5,21.9,0.0,53.9,0.6,859.2,2.0,Despejado
2024-04-25,2024,4,25,3,116,27.3,34.1,20.3,0.0,57.5,3.1,863.9,1.0,Despejado
2024-04-26,2024,4,26,4,117,19.3,26.0,13.0,0.0,68.0,1.2,866.5,1.0,Despejado
2024-04-27,2024,4,27,5,118,24.8,28.8,18.6,0.0,56.2,6.3,864.3,0.0,Despejado
2024-04-28,2024,4,28,6,119,22.5,28.5,16.5,8.5,61.7,10.7,866.1,6.0,Lluvia_moderada
2024-04-29,2024,4,29,0,120,28.6,33.4,23.0,0.0,56.7,7.6,862.4,0.0,Despejado
2024-04-30,2024,4,30,1,121,21.6,28.3,16.7,0.0,66.6,0.5,864.3,1.0,Despejado
2024-05-01,2024,5,1,2,122,24.9,31.0,20.3,0.0,55.4,4.8,865.5,1.0,Despejado
2024-05-02,2024,5,2,3,123,24.1,28.9,19.6,0.0,61.9,12.5,863.6,2.0,Despejado
2024-05-03,2024,5,3,4,124,26.0,32.0,19.4,0.0,55.1,24.2,862.1,2.0,Despejado
2024-05-04,2024,5,4,5,125,23.4,28.1,19.0,0.0,53.9,1.8,862.5,0.0,Despejado
2024-05-05,2024,5,5,6,126,27.3,34.2,21.1,0.0,49.7,14.6,860.4,1.0,Despejado
2024-05-06,2024,5,6,0,127,24.3,30.8,18.0,14.7,68.3,16.6,863.5,8.0,Lluvia_moderada
2024-05-07,2024,5,7,1,128,24.1,29.1,17.3,0.0,52.3,7.5,862.5,2.0,Despejado
2024-05-08,2024,5,8,2,129,28.2,35.0,22.9,0.0,41.6,3.3,862.8,1.0,Despejado
2024-05-09,2024,5,9,3,130,26.4,32.1,19.3,0.0,59.8,22.1,863.0,1.0,Despejado
2024-05-10,2024,5,10,4,131,25.6,31.5,20.4,0.0,60.1,14.2,863.2,1.0,Despejado
2024-05-11,2024,5,11,5,132,24.5,30.2,17.1,0.0,64.3,4.3,862.2,0.0,Despejado
2024-05-12,2024,5,12,6,133,24.3,28.6,18.9,0.5,55.3,5.9,863.5,6.0,Llovizna
2024-05-13,2024,5,13,0,134,26.6,33.3,20.6,8.1,68.5,25.5,863.1,6.0,Lluvia_moderada
2024-05-14,2024,5,14,1,135,27.0,32.2,21.5,0.0,54.0,7.1,860.5,1.0,Despejado
2024-05-15,2024,5,15,2,136,24.6,29.6,20.4,8.4,73.2,5.9,861.6,8.0,Lluvia_moderada
2024-05-16,2024,5,16,3,137,23.6,28.7,16.7,0.7,58.7,10.5,861.1,6.0,Llovizna
2024-05-17,2024,5,17,4,138,28.0,34.7,23.3,0.0,53.8,4.2,861.7,2.0,Despejado
2024-05-18,2024,5,18,5,139,25.1,31.8,19.3,0.0,56.0,27.5,863.3,0.0,Despejado
2024-05-19,2024,5,19,6,140,25.9,29.8,20.9,0.0,53.1,0.9,860.0,2.0,Despejado
2024-05-20,2024,5,20,0,141,24.7,28.5,19.9,6.4,59.7,13.4,862.6,5.0,Lluvia_moderada
2024-05-21,2024,5,21,1,142,26.3,33.0,20.0,0.0,62.3,2.3,862.1,1.0,Despejado
2024-05-22,2024,5,22,2,143,24.9,31.6,19.0,5.0,65.5,7.8,862.1,8.0,Lluvia_moderada
2024-05-23,2024,5,23,3,144,23.3,28.5,16.7,2.6,56.7,33.7,863.6,5.0,Llovizna
2024-05-24,2024,5,24,4,145,25.0,30.4,19.8,10.1,64.7,36.4,862.2,7.0,Lluvia_moderada
2024-05-25,2024,5,25,5,146,22.3,27.2,15.5,9.4,73.6,8.6,865.6,6.0,Lluvia_moderada
2024-05-26,2024,5,26,6,147,28.1,34.5,21.9,0.0,57.0,24.9,860.9,1.0,Despejado
2024-05-27,2024,5,27,0,148,23.6,28.4,18.7,0.0,58.3,18.5,864.2,0.0,Despejado
2024-05-28,2024,5,28,1,149,26.5,31.0,22.1,0.0,48.7,6.6,863.3,1.0,Despejado
2024-05-29,2024,5,29,2,150,21.9,27.3,17.6,0.2,61.1,8.1,864.9,5.0,Llovizna
2024-05-30,2024,5,30,3,151,23.3,30.0,15.6,0.0,55.2,15.1,863.5,2.0,Despejado
2024-05-31,2024,5,31,4,152,21.7,26.2,16.1,0.0,59.2,2.5,865.2,2.0,Despejado
2024-06-01,2024,6,1,5,153,23.8,28.1,17.1,10.1,83.8,23.4,858.6,7.0,Lluvia_moderada
2024-06-02,2024,6,2,6,154,21.5,28.4,15.5,2.4,80.7,26.7,866.8,8.0,Llovizna
2024-06-03,2024,6,3,0,155,24.1,29.4,19.7,8.1,84.8,20.4,862.4,5.0,Lluvia_moderada
2024-06-04,2024,6,4,1,156,22.9,28.7,15.0,21.3,90.6,19.4,862.9,5.0,Lluvia_intensa
2024-06-05,2024,6,5,2,157,21.0,27.4,16.3,0.0,76.0,5.8,866.1,4.0,Despejado
2024-06-06,2024,6,6,3,158,20.9,25.3,16.7,0.0,79.9,13.6,865.7,5.0,Despejado
2024-06-07,2024,6,7,4,159,21.2,26.9,13.7,3.4,74.5,20.8,866.5,6.0,Llovizna
2024-06-08,2024,6,8,5,160,18.0,21.6,11.7,0.0,78.9,3.0,865.8,5.0,Despejado
2024-06-09,2024,6,9,6,161,21.1,27.3,13.8,39.6,93.1,19.6,861.8,7.0,Lluvia_intensa
2024-06-10,2024,6,10,0,162,22.5,27.7,15.4,0.0,77.0,1.9,864.1,5.0,Despejado
2024-06-11,2024,6,11,1,163,26.6,33.5,19.8,0.0,74.6,0.6,862.8,3.0,Despejado
2024-06-12,2024,6,12,2,164,18.6,24.2,11.0,6.9,85.9,4.9,869.6,6.0,Lluvia_moderada
2024-06-13,2024,6,13,3,165,23.3,26.8,15.4,29.2,98.0,14.3,862.3,7.0,Lluvia_intensa
2024-06-14,2024,6,14,4,166,23.1,27.9,15.3,4.1,76.4,46.5,864.8,7.0,Llovizna
2024-06-15,2024,6,15,5,167,23.5,28.6,16.1,0.0,80.8,27.4,860.6,6.0,Despejado
2024-06-16,2024,6,16,6,168,20.8,27.3,15.2,3.5,72.1,9.1,862.0,8.0,Llovizna
2024-06-17,2024,6,17,0,169,20.1,26.0,14.9,0.0,80.8,27.2,863.1,4.0,Despejado
2024-06-18,2024,6,18,1,170,23.9,29.2,19.5,0.0,66.5,4.8,862.1,5.0,Despejado
2024-06-19,2024,6,19,2,171,19.7,24.9,12.0,0.0,74.4,7.7,867.5,2.0,Despejado
2024-06-20,2024,6,20,3,172,22.2,27.6,17.0,17.9,91.4,13.1,863.8,6.0,Lluvia_moderada
2024-06-21,2024,6,21,4,173,22.6,26.2,16.0,30.5,96.4,23.6,863.6,6.0,Lluvia_intensa
2024-06-22,2024,6,22,5,174,21.0,25.8,16.7,37.0,96.1,16.9,865.2,7.0,Lluvia_intensa
2024-06-23,2024,6,23,6,175,23.7,28.8,17.5,17.1,86.6,21.1,863.9,5.0,Lluvia_moderada
2024-06-24,2024,6,24,0,176,22.5,27.6,18.4,0.0,75.9,6.3,862.6,3.0,Despejado
2024-06-25,2024,6,25,1,177,21.5,25.6,15.7,66.9,92.8,14.4,864.7,8.0,Lluvia_intensa
2024-06-26,2024,6,26,2,178,23.6,28.5,19.5,0.0,83.6,2.1,865.0,4.0,Despejado
2024-06-27,2024,6,27,3,179,21.7,26.0,17.6,0.0,74.8,15.5,864.6,4.0,Despejado
2024-06-28,2024,6,28,4,180,22.6,27.1,16.7,0.0,82.6,9.5,863.7,4.0,Despejado
2024-06-29,2024,6,29,5,181,23.4,28.6,19.2,0.0,68.8,2.6,862.2,2.0,Despejado
2024-06-30,2024,6,30,6,182,21.0,25.2,13.6,11.8,90.1,21.9,865.5,8.0,Lluvia_moderada
2024-07-01,2024,7,1,0,183,24.1,31.0,17.0,50.9,93.5,18.6,862.9,7.0,Lluvia_intensa
2024-07-02,2024,7,2,1,184,20.8,24.6,15.3,18.6,86.0,20.7,865.6,6.0,Lluvia_moderada
2024-07-03,2024,7,3,2,185,18.4,24.7,12.8,40.7,98.0,28.4,864.9,8.0,Lluvia_intensa
2024-07-04,2024,7,4,3,186,22.4,26.5,14.8,6.5,84.5,4.4,864.0,8.0,Lluvia_moderada
2024-07-05,2024,7,5,4,187,23.8,28.2,15.8,1.3,73.3,5.3,862.9,6.0,Llovizna
2024-07-06,2024,7,6,5,188,20.7,25.5,14.0,35.3,92.1,26.8,863.7,7.0,Lluvia_intensa
2024-07-07,2024,7,7,6,189,20.1,26.1,15.2,21.7,98.0,17.9,862.4,8.0,Lluvia_intensa
2024-07-08,2024,7,8,0,190,19.8,24.9,12.7,3.2,77.7,10.5,865.8,6.0,Llovizna
2024-07-09,2024,7,9,1,191,21.3,25.3,16.1,6.6,83.3,9.6,861.8,7.0,Lluvia_moderada
2024-07-10,2024,7,10,2,192,21.2,27.5,15.7,12.7,79.7,20.9,862.4,7.0,Lluvia_moderada
2024-07-11,2024,7,11,3,193,20.1,26.3,13.4,0.0,76.8,0.5,865.5,5.0,Despejado
2024-07-12,2024,7,12,4,194,20.8,27.5,16.5,0.9,75.4,10.9,866.0,6.0,Llovizna
2024-07-13,2024,7,13,5,195,23.4,29.7,16.1,0.0,71.3,2.8,864.7,3.0,Despejado
2024-07-14,2024,7,14,6,196,24.2,30.2,17.6,11.4,75.0,20.6,862.1,5.0,Lluvia_moderada
2024-07-15,2024,7,15,0,197,21.1,27.6,13.9,28.2,94.0,9.7,862.8,6.0,Lluvia_intensa
2024-07-16,2024,7,16,1,198,25.8,32.3,21.2,7.5,75.9,14.9,864.4,6.0,Lluvia_moderada
2024-07-17,2024,7,17,2,199,24.4,30.8,18.7,0.0,69.3,7.3,862.2,4.0,Despejado
2024-07-18,2024,7,18,3,200,19.7,25.0,13.6,8.8,87.3,14.0,864.8,5.0,Lluvia_moderada
2024-07-19,2024,7,19,4,201,21.5,25.8,14.7,24.6,89.4,14.7,863.0,7.0,Lluvia_intensa
2024-07-20,2024,7,20,5,202,24.2,27.8,19.0,7.7,78.0,4.8,862.8,7.0,Lluvia_moderada
2024-07-21,2024,7,21,6,203,22.2,25.8,15.2,9.5,85.2,33.3,862.9,5.0,Lluvia_moderada
2024-07-22,2024,7,22,0,204,25.3,30.9,20.6,42.9,93.1,24.5,862.4,7.0,Lluvia_intensa
2024-07-23,2024,7,23,1,205,18.2,22.5,14.0,11.0,84.2,20.0,863.6,6.0,Lluvia_moderada
2024-07-24,2024,7,24,2,206,20.0,26.4,14.8,0.0,78.4,6.1,866.4,3.0,Despejado
2024-07-25,2024,7,25,3,207,19.6,25.7,13.0,0.0,80.4,0.6,865.7,3.0,Despejado
2024-07-26,2024,7,26,4,208,21.2,25.2,13.5,17.1,84.0,11.1,862.4,8.0,Lluvia_moderada
2024-07-27,2024,7,27,5,209,21.5,28.4,15.8,8.5,87.1,7.4,865.8,8.0,Lluvia_moderada
2024-07-28,2024,7,28,6,210,20.3,24.4,13.2,1.4,85.3,15.7,866.3,6.0,Llovizna
2024-07-29,2024,7,29,0,211,22.7,29.5,18.2,3.8,80.7,12.1,863.2,7.0,Llovizna
2024-07-30,2024,7,30,1,212,21.8,28.8,15.7,19.2,85.4,12.8,863.9,6.0,Lluvia_moderada
2024-07-31,2024,7,31,2,213,23.4,28.7,19.2,8.8,69.0,5.5,864.1,6.0,Lluvia_moderada
2024-08-01,2024,8,1,3,214,20.9,27.0,16.5,0.0,75.4,0.5,865.8,5.0,Despejado
2024-08-02,2024,8,2,4,215,24.1,31.0,19.7,0.0,71.3,22.9,861.6,4.0,Despejado
2024-08-03,2024,8,3,5,216,20.9,24.5,15.3,1.4,76.0,8.9,864.9,5.0,Llovizna
2024-08-04,2024,8,4,6,217,21.8,26.9,16.7,0.0,71.2,10.1,865.7,3.0,Despejado
2024-08-05,2024,8,5,0,218,25.6,31.2,19.1,0.0,70.7,5.8,861.9,3.0,Despejado
2024-08-06,2024,8,6,1,219,22.9,29.0,17.9,15.9,89.4,11.5,864.4,7.0,Lluvia_moderada
2024-08-07,2024,8,7,2,220,23.5,29.2,17.1,4.3,76.5,14.2,860.9,7.0,Llovizna
2024-08-08,2024,8,8,3,221,24.2,28.0,17.3,17.1,86.6,46.5,862.3,8.0,Lluvia_moderada
2024-08-09,2024,8,9,4,222,21.7,25.8,16.1,15.3,84.4,21.5,864.0,6.0,Lluvia_moderada
2024-08-10,2024,8,10,5,223,24.2,29.8,17.2,0.0,73.5,2.2,861.5,3.0,Despejado
2024-08-11,2024,8,11,6,224,24.1,30.4,16.2,46.5,85.6,67.6,861.6,8.0,Lluvia_intensa
2024-08-12,2024,8,12,0,225,22.6,29.1,15.1,12.6,81.4,27.1,860.2,7.0,Lluvia_moderada
2024-08-13,2024,8,13,1,226,17.9,23.7,11.6,10.0,86.2,11.8,866.1,8.0,Lluvia_moderada
2024-08-14,2024,8,14,2,227,21.9,27.7,15.8,0.0,71.0,26.2,863.8,4.0,Despejado
2024-08-15,2024,8,15,3,228,21.4,26.9,17.1,0.0,76.3,10.7,867.8,2.0,Despejado
2024-08-16,2024,8,16,4,229,21.2,25.3,13.8,13.7,82.1,31.1,865.6,7.0,Lluvia_moderada
2024-08-17,2024,8,17,5,230,22.1,26.6,18.0,0.0,75.6,5.4,864.6,5.0,Despejado
2024-08-18,2024,8,18,6,231,20.4,27.2,13.8,8.7,80.6,32.7,862.9,6.0,Lluvia_moderada
2024-08-19,2024,8,19,0,232,18.8,24.3,11.0,4.5,70.4,11.2,864.5,7.0,Llovizna
2024-08-20,2024,8,20,1,233,25.0,30.5,19.7,39.4,97.8,20.0,864.3,5.0,Lluvia_intensa
2024-08-21,2024,8,21,2,234,26.5,30.7,19.6,0.0,66.2,4.9,861.7,3.0,Despejado
2024-08-22,2024,8,22,3,235,22.7,27.5,18.4,11.1,89.0,12.4,863.0,6.0,Lluvia_moderada
2024-08-23,2024,8,23,4,236,26.1,30.2,19.6,8.7,84.0,8.6,860.4,7.0,Lluvia_moderada
2024-08-24,2024,8,24,5,237,18.6,24.3,11.1,6.2,76.9,15.6,869.7,8.0,Lluvia_moderada
2024-08-25,2024,8,25,6,238,22.4,26.9,16.9,1.7,75.2,15.5,863.6,6.0,Llovizna
2024-08-26,2024,8,26,0,239,26.7,31.6,19.5,17.7,86.2,17.8,860.6,5.0,Lluvia_moderada
2024-08-27,2024,8,27,1,240,23.1,28.9,18.2,18.9,91.2,11.0,864.4,7.0,Lluvia_moderada
2024-08-28,2024,8,28,2,241,24.9,30.0,17.1,17.1,83.3,23.4,863.9,7.0,Lluvia_moderada
2024-08-29,2024,8,29,3,242,23.5,28.9,16.1,3.2,71.9,15.8,861.7,7.0,Llovizna
2024-08-30,2024,8,30,4,243,24.2,27.9,17.3,0.0,70.9,8.2,863.7,2.0,Despejado
2024-08-31,2024,8,31,5,244,22.5,26.8,18.4,0.0,72.4,3.8,864.0,4.0,Despejado
2024-09-01,2024,9,1,6,245,22.7,29.5,14.8,5.3,86.4,17.9,860.2,7.0,Lluvia_moderada
2024-09-02,2024,9,2,0,246,24.1,30.4,16.3,17.1,91.5,11.8,862.8,7.0,Lluvia_moderada
2024-09-03,2024,9,3,1,247,21.7,26.2,14.5,0.0,74.2,2.3,864.6,5.0,Despejado
2024-09-04,2024,9,4,2,248,25.0,29.4,20.2,14.2,84.2,31.9,863.7,7.0,Lluvia_moderada
2024-09-05,2024,9,5,3,249,23.4,27.5,17.3,0.0,69.8,7.6,864.3,4.0,Despejado
2024-09-06,2024,9,6,4,250,20.9,24.9,16.5,55.4,94.0,7.8,865.2,6.0,Lluvia_intensa
